index,id,sentence,from,to,aspect,polarity
3031,649,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time",52,65,LOBSTER TAILS,positive
3032,3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",94,135,espresso cup filled with chocolate mousse,positive
3033,3450,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.",60,68,desserts,negative
3034,974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",78,81,Pho,positive
3035,974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",83,102,Lemon grass chicken,positive
3036,974,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.",106,123,Beef Cube on rice,positive
3037,3089,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",78,87,portraits,positive
3038,647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",4,8,food,positive
3039,647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",34,44,appitizers,positive
3040,647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",52,63,main course,positive
3041,647,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",88,96,desserts,positive
3042,378,My fish was delicious in an incredible curry sauce.,3,7,fish,positive
3043,378,My fish was delicious in an incredible curry sauce.,39,50,curry sauce,positive
3044,490,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,47,51,deli,positive
3045,3245,"Even upon delivery, their juicy pork buns are quite good . .",32,41,pork buns,positive
3046,414,"Average to good Thai food, but terrible delivery.",16,25,Thai food,positive
3047,414,"Average to good Thai food, but terrible delivery.",40,48,delivery,negative
3048,1857,The space is nice but when we order our drink we were in for a surprise.,4,9,space,positive
3049,1857,The space is nice but when we order our drink we were in for a surprise.,40,45,drink,negative
3050,164,The entire place and the treatment we received felt as a conveyor belt.,11,16,place,negative
3051,1480,Joe's Pizza used to have the best slice until this pizzeria opened up.,34,39,slice,positive
3052,3663,And they provided a delicious dessert on the house!,30,37,dessert,positive
3053,3250,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.",102,113,reservation,negative
3054,3366,"The food is amazing, rich pastas and fresh doughy pizza.",4,8,food,positive
3055,3366,"The food is amazing, rich pastas and fresh doughy pizza.",26,32,pastas,positive
3056,3366,"The food is amazing, rich pastas and fresh doughy pizza.",50,55,pizza,positive
3057,3073,"Food was very good, but not what I would consider out of this world.",0,4,Food,positive
3058,3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,6,20,Lobster Bisque,positive
3059,3303,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,37,50,Maine Lobster,positive
3060,704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",8,16,Pad Thai,positive
3061,704,"Try the Pad Thai, it's fabulous and their prices are so cheap!",42,48,prices,positive
3062,1839,Food is great and inexpensive.,0,4,Food,positive
3063,1756,The price very reasonable.,4,9,price,positive
3064,29,"Dessert - can't be missed, so save room!!!",0,7,Dessert,positive
3065,484,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",73,77,food,positive
3066,2574,Ingredients are organic which is a real plus for me.,0,11,Ingredients,positive
3067,3595,It was so bad I actually refused to pay for my food.,47,51,food,negative
3068,1097,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,49,56,cuisine,positive
3069,1097,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,71,77,prices,positive
3070,2692,"The staff was very attentive, the ambience lovely, and the food superb.",4,9,staff,positive
3071,2692,"The staff was very attentive, the ambience lovely, and the food superb.",34,42,ambience,positive
3072,2692,"The staff was very attentive, the ambience lovely, and the food superb.",59,63,food,positive
3073,2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",52,63,ingrediants,positive
3074,2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",84,91,cuisine,positive
3075,2590,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",74,78,food,positive
3076,71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,4,9,Pizza,positive
3077,71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,14,18,wine,positive
3078,71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,38,45,service,positive
3079,71,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,91,111,backyard dining area,positive
3080,2957,"The waiters are sweet, the food is tasty and the bill is never too large.",4,11,waiters,positive
3081,2957,"The waiters are sweet, the food is tasty and the bill is never too large.",27,31,food,positive
3082,2957,"The waiters are sweet, the food is tasty and the bill is never too large.",49,53,bill,positive
3083,3633,"The service was superb, they treat you like family.",4,11,service,positive
3084,2696,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",23,27,menu,positive
3085,2696,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.",100,104,food,positive
3086,1186,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad.",54,59,table,positive
3087,3224,"The menu may be small, but everything on it is delicious.",4,8,menu,negative
3088,935,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,66,70,rice,negative
3089,935,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,110,114,RICE,negative
3090,3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",23,37,chocolate cake,conflict
3091,3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",42,72,vanilla gelato (with espresso),conflict
3092,3355,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.",6,13,dessert,conflict
3093,637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",18,30,surroundings,positive
3094,637,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).",105,117,dining rooms,neutral
3095,2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,29,40,reservation,neutral
3096,2029,We ran a little late for the reservation but it wasn't a problem to get our table immediately.,76,81,table,positive
3097,2341,We arrived on time for our reservation and seated promptly.The,27,38,reservation,positive
3098,2004,"I would definitely go back for a very special occasion, but not for regular fine dining.",81,87,dining,neutral
3099,644,"The well mannered, pleasant staff that Tony has in his employ.",28,33,staff,positive
3100,2007,The flavors robust and subtle.,4,11,flavors,positive
3101,314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",73,80,oysters,positive
3102,314,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.",117,124,quality,positive
3103,3107,"I would never wait for a table to eat, it just is not THAT great.",25,30,table,neutral
3104,580,"We concluded with tiramisu chocolate cake, both were delicious.",18,41,tiramisu chocolate cake,positive
3105,1295,The counter service is bad.,4,19,counter service,negative
3106,2701,"Service here was great, food was fantastic.",0,7,Service,positive
3107,2701,"Service here was great, food was fantastic.",24,28,food,positive
3108,997,"This is such a lovely, peaceful place to eat outside.",32,37,place,positive
3109,1491,The sauce is delicious and the crust is perfect.,4,9,sauce,positive
3110,1491,The sauce is delicious and the crust is perfect.,31,36,crust,positive
3111,906,Since my first dinner I have had the chance to have brunch at Orsay 3x.,15,21,dinner,neutral
3112,906,Since my first dinner I have had the chance to have brunch at Orsay 3x.,52,58,brunch,neutral
3113,758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",27,33,decore,negative
3114,758,"You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.",43,47,food,neutral
3115,1601,They have some great entrees here as well.,21,28,entrees,positive
3116,2195,The service is not consistently excellent -- just decent.,4,11,service,neutral
3117,1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",4,8,food,positive
3118,1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",10,16,served,neutral
3119,1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",34,42,portions,positive
3120,1917,"The food, served in small tasting portions (as an option) is very good with each dish being better than the next.",81,85,dish,positive
3121,2252,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",8,13,cater,positive
3122,3668,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,10,23,mango chicken,positive
3123,3668,I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,85,97,presentation,positive
3124,928,I care more about the food and ambience.,22,26,food,neutral
3125,928,I care more about the food and ambience.,31,39,ambience,neutral
3126,1794,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",29,35,drinks,negative
3127,1163,The service is fantastic.,4,11,service,positive
3128,1109,The garlic mashed potatoes are hands down the best in the city!,4,26,garlic mashed potatoes,positive
3129,899,Food and service was okay.,0,4,Food,neutral
3130,899,Food and service was okay.,9,16,service,neutral
3131,934,The lamb meat was under-cooked and EXTRMELY CHEWY.,4,13,lamb meat,negative
3132,2199,The best pad thai i've ever had.,9,17,pad thai,positive
3133,188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",15,27,food quality,negative
3134,188,"Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.",107,114,service,negative
3135,1748,Great pizza and fantastic service.,6,11,pizza,positive
3136,1748,Great pizza and fantastic service.,26,33,service,positive
3137,949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,31,37,waiter,negative
3138,949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,46,54,red wine,neutral
3139,949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,59,66,hot tea,neutral
3140,949,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,15,22,outside,neutral
3141,390,i would just ask for no oil next time.,24,27,oil,negative
3142,885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",23,28,place,positive
3143,885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",65,69,food,negative
3144,1428,I went there for lunch and it was not as good as I expected from the reviews I read.,17,22,lunch,neutral
3145,1639,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",4,13,wine list,negative
3146,1639,"The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.",35,43,desserts,negative
3147,1417,I ordered a Lassi and asked 4 times for it but never got it.,12,17,Lassi,neutral
3148,3159,Their coffee is quite good too!,6,12,coffee,positive
3149,363,"great wine list (italian), good food, service was INITIALLY fine.",6,15,wine list,positive
3150,363,"great wine list (italian), good food, service was INITIALLY fine.",32,36,food,positive
3151,363,"great wine list (italian), good food, service was INITIALLY fine.",38,45,service,conflict
3152,2856,"Despite the fact that the space is large, they've overcrowded the floor with tables.",26,31,space,positive
3153,2856,"Despite the fact that the space is large, they've overcrowded the floor with tables.",77,83,tables,negative
3154,1030,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",14,21,service,conflict
3155,1030,"As far as the service goes, the waitresses were not particularly friendly, but they got the job done.",32,42,waitresses,conflict
3156,2838,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",154,159,place,negative
3157,3149,I had to ask her three times before she finally came back with the dish Ive requested.,67,71,dish,neutral
3158,2780,"Normally that would be improper, however they were all delicious and my host did not complain.",72,76,host,neutral
3159,1782,Taxan delicious!,0,5,Taxan,positive
3160,3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",37,47,sandwiches,negative
3161,3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",153,158,price,positive
3162,3696,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).",140,147,portion,positive
3163,3419,"Southern Indian cuisine is still there, too.",0,23,Southern Indian cuisine,neutral
3164,468,"Restaurant snobs need not bother, this is a small, neighborhood kind of place.",72,77,place,positive
3165,2655,They couldn't even make a salad that was appealing.,26,31,salad,negative
3166,3570,For two people with tip was less than $25 bucks.,20,23,tip,neutral
3167,2129,Killer Sushi!,7,12,Sushi,positive
3168,206,Of course the reason its so packed is because the food is so delicious!,50,54,food,positive
3169,3038,"Staffs are not that friendly, but the taste covers all.",0,6,Staffs,negative
3170,3038,"Staffs are not that friendly, but the taste covers all.",38,43,taste,positive
3171,3365,The jukebox plays everything from Italian Opera to The Strokes.,4,11,jukebox,positive
3172,2742,Plus they made a perfect martini.,25,32,martini,positive
3173,278,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,34,38,food,neutral
3174,3183,"I've eaten thai many times, and am very familiar with the cuisine.",58,65,cuisine,neutral
3175,817,The waiter was attentive.,4,10,waiter,positive
3176,353,Their Margarita is best I've had since I've returned from Naples!,6,15,Margarita,positive
3177,213,The tastes makes your mouth water for more.,4,10,tastes,positive
3178,2261,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",6,15,sake list,positive
3179,2261,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!",55,66,Purple Haze,conflict
3180,2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",4,10,tables,negative
3181,2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",42,46,menu,neutral
3182,2772,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.",93,102,wine list,negative
3183,2979,The food was actually aweful.,4,8,food,negative
3184,2399,They are served with a free appetizer and the portions are perfect for lunch.,28,37,appetizer,positive
3185,2399,They are served with a free appetizer and the portions are perfect for lunch.,46,54,portions,positive
3186,2399,They are served with a free appetizer and the portions are perfect for lunch.,9,15,served,neutral
3187,2399,They are served with a free appetizer and the portions are perfect for lunch.,71,76,lunch,neutral
3188,3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,18,23,space,positive
3189,3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,43,48,decor,positive
3190,3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,79,85,dinner,neutral
3191,2263,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,74,81,service,positive
3192,1902,"My husband and I both ordered the Steak, medium.",34,39,Steak,neutral
3193,341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",17,21,rice,negative
3194,341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",47,52,sushi,negative
3195,341,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",29,38,seasoning,negative
3196,1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,27,32,sushi,positive
3197,1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,50,54,menu,positive
3198,1649,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,58,82,Japanese classic cuisine,positive
3199,1195,The sushi is average and the prices are anything but.,4,9,sushi,neutral
3200,1195,The sushi is average and the prices are anything but.,29,35,prices,neutral
3201,3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",31,38,spinach,positive
3202,3247,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",44,61,Shanghai low mein,positive
3203,1693,Owner must have coem on this website to give himself credit.,0,5,Owner,neutral
3204,1496,Turned out there was full service upstairs and sat down.,26,33,service,positive
3205,2387,Several of the dim sum orders had about 6-8 pieces.,15,29,dim sum orders,neutral
3206,2382,If you have a dumpling fetish i suggest you try some here!,14,22,dumpling,positive
3207,517,"Three page wine menu, one page entree and horedevous.",11,20,wine menu,positive
3208,517,"Three page wine menu, one page entree and horedevous.",31,37,entree,positive
3209,517,"Three page wine menu, one page entree and horedevous.",42,52,horedevous,positive
3210,1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",4,8,food,positive
3211,1399,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",78,83,owner,positive
3212,3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,4,11,waiters,negative
3213,3488,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,16,22,owners,negative
3214,3117,And the food was fantastic.,8,12,food,positive
3215,1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",50,55,drink,neutral
3216,1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",128,149,hong-kong styled milk,positive
3217,1024,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",154,183,tea with tapioca pearls (hot),positive
3218,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",31,35,chef,neutral
3219,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",51,69,assortment of fish,neutral
3220,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",80,97,Fatty Yellow Tail,neutral
3221,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",99,111,Boton Shrimp,neutral
3222,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",142,149,Sea Eel,neutral
3223,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",15,25,Sea Urchin,neutral
3224,394,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",113,140,Blue Fin Torro (Fatty Tuna),neutral
3225,1483,"They're also friendlier here, especially the owner, Kenny.",45,50,owner,positive
3226,2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",10,14,room,negative
3227,2945,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",120,125,plate,positive
3228,3487,I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,64,73,waterbugs,negative
3229,1701,Winnie and her staff are the best crew you can find serving you.,34,38,crew,positive
3230,1701,Winnie and her staff are the best crew you can find serving you.,15,20,staff,positive
3231,1701,Winnie and her staff are the best crew you can find serving you.,52,59,serving,positive
3232,464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",4,12,ambiance,positive
3233,464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",28,32,food,negative
3234,464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",61,67,dishes,positive
3235,464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",96,113,eggplant parmesan,positive
3236,464,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",115,150,veal in carozza chicken saltimbocca,positive
3237,2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",3,7,host,neutral
3238,2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",18,28,appetizers,neutral
3239,2779,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",51,57,waiter,neutral
3240,1086,You can even get packages of the chutneys to stock your fridge!,33,41,chutneys,positive
3241,2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,4,7,bar,positive
3242,2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,39,58,mixed drink special,positive
3243,2580,"If it isn't for the food (A+++), it must be the service or the ambience.",20,24,food,positive
3244,2580,"If it isn't for the food (A+++), it must be the service or the ambience.",48,55,service,positive
3245,2580,"If it isn't for the food (A+++), it must be the service or the ambience.",63,71,ambience,positive
3246,3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",44,48,chef,negative
3247,3341,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",53,58,staff,negative
3248,722,"I like the ambience, it's very dark and original.",11,19,ambience,positive
3249,3685,"Overall, not worth the money.",23,28,money,negative
3250,346,This place is not worth the prices.,28,34,prices,negative
3251,2672,We left after one drink.,18,23,drink,neutral
3252,1231,Pick a bagel has the best bagels in the city.,26,32,bagels,positive
3253,1676,"You are paying for the atmosphere, which is nice, but can be had in numerous places in Bay Ridge.",23,33,atmosphere,conflict
3254,3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,68,80,waiting area,negative
3255,3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,89,93,seat,negative
3256,3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,101,104,bar,neutral
3257,3666,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,16,20,wait,negative
3258,2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",42,46,food,negative
3259,2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",123,129,flavor,negative
3260,2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",137,141,dish,negative
3261,2210,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",98,103,spice,negative
3262,1699,The fried dumplings are GREAT!,4,19,fried dumplings,positive
3263,147,This place has the best Chinese style BBQ ribs in the city.,38,46,BBQ ribs,positive
3264,2051,Ive been here so many times the waiters know my name.,32,39,waiters,neutral
3265,862,The decor is very simple but comfortable.,4,9,decor,conflict
3266,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",24,41,Argentinian Pizza,neutral
3267,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",67,72,lunch,neutral
3268,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",96,106,Pelligrino,positive
3269,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",110,115,pizza,positive
3270,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",150,161,goat cheese,positive
3271,3638,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",172,183,blue cheese,positive
3272,3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,5,14,kamasutra,positive
3273,3088,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,21,40,bombay cosmopolitan,positive
3274,3364,This is the perfect date spot for Williamsburg couples.,20,29,date spot,positive
3275,2083,The dim sum here is only so-so.,4,11,dim sum,neutral
3276,1411,"$6 and there is much tasty food, all of it fresh and continually refilled.",27,31,food,positive
3277,1566,"Just straight up cheap, good food.",29,33,food,positive
3278,126,Seating is ok even though sometimes there's alot of people.,0,7,Seating,neutral
3279,1985,"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.",90,94,cost,negative
3280,1985,"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.",35,48,botle of wine,conflict
3281,2320,"Service was slow, but the people were friendly.",0,7,Service,negative
3282,2320,"Service was slow, but the people were friendly.",26,32,people,positive
3283,2991,The steak was very fatty and the sauce was overpowering and not very tasty.,4,9,steak,negative
3284,2991,The steak was very fatty and the sauce was overpowering and not very tasty.,33,38,sauce,negative
3285,2146,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",4,9,staff,positive
3286,2146,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",38,42,food,positive
3287,2146,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",60,70,atmosphere,positive
3288,2474,The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,4,8,food,conflict
3289,2474,The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,65,75,steak dish,negative
3290,2714,They have a very diverse menu so its something for everybody.,25,29,menu,positive
3291,3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,4,9,staff,negative
3292,3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,32,37,sushi,neutral
3293,3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,110,115,check,neutral
3294,3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,42,48,dinner,neutral
3295,3672,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,86,89,bar,neutral
3296,2428,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",89,98,food spot,positive
3297,2165,The bagel was huge.,4,9,bagel,neutral
3298,1207,Get the tuna of gari.,8,12,tuna,positive
3299,182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",11,18,somosas,positive
3300,182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",20,24,chai,positive
3301,182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",34,39,chole,positive
3302,182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",49,55,dhosas,negative
3303,182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",60,64,dhal,negative
3304,1416,Edible but really a ripoff at those prices given whats in the area.,36,42,prices,negative
3305,196,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",4,9,staff,conflict
3306,196,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",72,80,bathroom,negative
3307,2748,The service was the only thing good about this restaurant.,4,11,service,positive
3308,1818,Service- friendly and attentive.,0,7,Service,positive
3309,3072,Service was very prompt but slightly rushed.,0,7,Service,conflict
3310,1718,"Great food, great decor, great service.",6,10,food,positive
3311,1718,"Great food, great decor, great service.",18,23,decor,positive
3312,1718,"Great food, great decor, great service.",31,38,service,positive
3313,2207,"And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.",14,20,tables,neutral
