index,id,sentence,from,to,aspect,polarity
2007,1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",91,94,use,positive
2008,3078,the i3 processor doesn't seem to run hot and the fan rarely turns on.,4,16,i3 processor,positive
2009,3078,the i3 processor doesn't seem to run hot and the fan rarely turns on.,49,52,fan,positive
2010,2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",6,13,battery,negative
2011,2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",27,33,charge,negative
2012,2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",96,102,charge,negative
2013,963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",60,68,mousepad,neutral
2014,963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",70,74,keys,neutral
2015,963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",80,86,casing,neutral
2016,1645,See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,62,78,operating system,neutral
2017,2792,"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",46,70,resolution of the screen,negative
2018,2575,"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",62,70,touchpad,negative
2019,571,very convenient when you travel and the battery life is excellent...,40,52,battery life,positive
2020,2011,  The machine is slow to boot up and occasionally crashes completely.,25,32,boot up,negative
2021,2161,This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,83,89,charge,positive
2022,3080,I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,83,85,OS,neutral
2023,2583,the screen brightness automatically adjusts.,4,21,screen brightness,neutral
2024,2208,I especially like the backlit keyboard.,22,38,backlit keyboard,positive
2025,2526,"Besides the great look, it is a great machine.",18,22,look,positive
2026,396,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",10,14,cost,negative
2027,2088,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",4,9,sound,negative
2028,1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),5,20,SATA controller,neutral
2029,1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),28,44,motherboard chip,neutral
2030,1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),59,62,CPU,neutral
2031,1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),75,85,hard drive,neutral
2032,1052,The buttons you have to press a little harder than most.,4,11,buttons,negative
2033,1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",4,16,battery life,negative
2034,1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",71,78,battery,neutral
2035,1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",116,123,battery,negative
2036,2990,Right size and weight for portability.,6,10,size,positive
2037,2990,Right size and weight for portability.,15,21,weight,positive
2038,2990,Right size and weight for portability.,26,37,portability,positive
2039,701,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,4,16,battery life,negative
2040,828,"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",21,47,Windows Vista Home Premium,neutral
2041,828,"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",69,79,1GB of RAM,negative
2042,3023,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,26,33,display,negative
2043,3023,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,167,177,brightness,neutral
2044,2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,58,79,electronic fuzz sound,negative
2045,2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,98,112,headphone jack,negative
2046,2329,"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",56,64,keyboard,neutral
2047,2000,"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.",59,66,quality,positive
2048,1528,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",101,109,warranty,neutral
2049,772,Was searching online for a power supply when I found this site.,27,39,power supply,neutral
2050,1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",107,113,gaming,neutral
2051,1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",60,76,graphics editing,neutral
2052,1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",81,102,complex data analysis,neutral
2053,858,  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,52,57,costs,negative
2054,1173,(No problem with the ordering or shipping by the way.,33,41,shipping,positive
2055,1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,8,11,ram,positive
2056,1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,76,87,performance,positive
2057,1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,121,133,surf the web,positive
2058,2488,The one thing I wish it had was a detailed hardcopy manuel.,43,58,hardcopy manuel,negative
2059,1995,"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.",92,97,drive,negative
2060,2820,"Fast, great visual!",12,18,visual,positive
2061,2083,It's priced very reasonable and works very well right out of the box.,5,11,priced,positive
2062,2083,It's priced very reasonable and works very well right out of the box.,32,37,works,positive
2063,1060,You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,45,47,OS,neutral
2064,2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",10,18,keyboard,positive
2065,2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",42,47,plate,negative
2066,2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",115,136,mouse command buttons,negative
2067,1511,There are so many wonderful features and benefits to the new MacBook!,28,36,features,positive
2068,563,the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,91,97,speeds,positive
2069,2668,The only thing i can say is that the touch pad doesnt work like it should all the time.,37,46,touch pad,negative
2070,1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",65,69,size,positive
2071,1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",89,97,features,positive
2072,1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",107,123,lighted keyboard,positive
2073,1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",133,142,mouse pad,positive
2074,2991,Battery life needs more life.,0,12,Battery life,negative
2075,132,For some odd reasons the computer doesn't reconize the operation system.,55,71,operation system,negative
2076,208,The trackpad was easy to learn and navigate.,4,12,trackpad,positive
2077,2314,"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",0,12,Applications,positive
2078,634,I respond that I do not have the old computer and this way I would lose the data on my hard drive.,87,97,hard drive,negative
2079,1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,84,91,Windows,neutral
2080,1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,136,144,Warrenty,neutral
2081,1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,197,203,agents,negative
2082,2417,Even though the computer is larger they did not make the keyboard larger.,57,65,keyboard,negative
2083,500,We paid for the three year warranty and the extended warranty after that one ended as well.,16,35,three year warranty,neutral
2084,500,We paid for the three year warranty and the extended warranty after that one ended as well.,44,61,extended warranty,neutral
2085,859,"Its not just slow on the internet, its slow in general.",25,33,internet,negative
2086,1504,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,19,22,RAM,positive
2087,1504,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,50,56,memory,positive
2088,158,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",40,59,Nvidia grafics card,negative
2089,2879,My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,89,93,work,negative
2090,1565,The resolution is even higher then any other laptop on the market.,4,14,resolution,positive
2091,2854,"Then just the other day, my left ""mouse"" button snapped!",28,47,"left ""mouse"" button",negative
2092,2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,80,88,keyboard,positive
2093,2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,63,70,feature,positive
2094,2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,19,23,type,positive
2095,2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",38,44,casing,negative
2096,2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",26,29,"15""",neutral
2097,2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",66,69,"17""",neutral
2098,3018,The feel of this machine compared to the old MacBook is far superior.,4,8,feel,positive
2099,49,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",31,40,hard disc,negative
2100,259,"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.",186,221,virus protection programs for a Mac,negative
2101,2146,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",22,28,Screen,positive
2102,2146,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",59,63,HDMI,neutral
2103,1399,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,4,12,graphics,negative
2104,1399,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,31,46,wireless switch,negative
2105,2400,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,12,25,build quality,positive
2106,1302,I guess he was the technical person.,19,35,technical person,neutral
2107,534,A seventy dollar mouse!,17,22,mouse,neutral
2108,429,"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",78,85,shipped,negative
2109,2301,when i first got it i thought the size of it was a joke.,34,38,size,negative
2110,2378,It is fast and i have not had a problem with internet connection or any other problems.,45,64,internet connection,positive
2111,2722,I'm really impressed with the quality and performance for the price of the computer.,30,37,quality,positive
2112,2722,I'm really impressed with the quality and performance for the price of the computer.,42,53,performance,positive
2113,2722,I'm really impressed with the quality and performance for the price of the computer.,62,67,price,positive
2114,1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",48,61,recovery DVDs,neutral
2115,1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",73,95,driver/application DVD,neutral
2116,2252,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",22,46,photo detection software,positive
2117,2781,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,4,12,speakers,negative
2118,927,"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",301,306,price,negative
2119,2955,"It is so simple to use, I use it more than my desktop.",19,22,use,positive
2120,2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,30,38,touchpad,negative
2121,2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,90,96,screen,neutral
2122,2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,55,68,mouse pointer,negative
2123,2357,I have had no problems with it unlike some hardware defects on past models.,43,51,hardware,negative
2124,1087,"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",16,24,KEYBOARD,negative
2125,2529,"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",71,78,Windows,negative
2126,2111,"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",66,70,cost,negative
2127,400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",4,11,quality,positive
2128,400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",13,31,engineering design,positive
2129,400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",36,44,warranty,positive
2130,2212,"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",4,16,applications,positive
2131,2153,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,10,16,screen,positive
2132,443,"Great laptop for school, easy to use for beginners in the household.",33,36,use,positive
2133,194,"4) Laptop still did not work, blue screen within a week...",24,28,work,negative
2134,2620,"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.",60,68,speakers,negative
2135,1299,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",60,66,hinges,negative
2136,366,Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,82,90,programs,positive
2137,2686,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,7,11,work,negative
2138,784,If this is an improvement in Customer Service then I would hate too see what it was before!,29,45,Customer Service,negative
2139,1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",11,19,programs,positive
2140,1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",21,28,Keynote,neutral
2141,1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",30,35,Pages,neutral
2142,1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",37,44,Numbers,neutral
2143,2602,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",32,39,expense,negative
2144,2602,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",122,125,run,positive
2145,1450,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",112,122,components,positive
2146,1450,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",151,156,price,positive
2147,1450,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",313,318,price,positive
2148,1410,"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",12,20,cd drive,negative
2149,2097,For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,95,100,price,positive
2150,1795,"Unfortunately, Apple's quality has continued to slide.",23,30,quality,negative
2151,1614,I believe that the quality of a mac is worth the price.,19,26,quality,positive
2152,1614,I believe that the quality of a mac is worth the price.,49,54,price,positive
2153,1392,sometimes you will be moving your finger and the pointer will not even move.,49,56,pointer,negative
2154,697,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",57,65,shipping,positive
2155,697,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",100,105,price,positive
2156,697,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",36,42,budget,positive
2157,1159,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",70,79,life span,negative
2158,2757,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",16,22,design,positive
2159,2757,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",28,33,looks,positive
2160,2757,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",39,43,feel,positive
2161,2757,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",53,71,my toshiba feature,positive
2162,278,The layout of the MacBook is horrible and confusing;,4,10,layout,negative
2163,2783,Was not happy with one of the programs on it.,19,38,one of the programs,negative
2164,327,"Also it is very good for college students who just need a reliable, easy to use computer.",76,79,use,positive
2165,2731,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,20,28,Touchpad,negative
2166,2731,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,58,61,USB,negative
2167,2731,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,90,98,Touchpad,negative
2168,1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",150,155,iwork,positive
2169,1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",177,183,office,negative
2170,1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",102,116,word processor,negative
2171,1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",136,143,windows,neutral
2172,1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",51,68,document creation,neutral
2173,245,It is light and the battery last a very long time.,20,27,battery,positive
2174,1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",86,92,memory,neutral
2175,1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",55,67,memory stick,negative
2176,1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",159,171,memory stick,neutral
2177,1438,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",15,19,keys,negative
2178,1438,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",26,34,keyboard,negative
2179,1438,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",98,124,button below the mouse pad,negative
2180,1438,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",170,176,screen,negative
2181,1438,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",73,78,paint,negative
2182,952,The next time I had an issue my lightscribe wouldn't work.,32,43,lightscribe,negative
2183,1858,"The touchpad is extremely sensitive, which is the only drawback.",4,12,touchpad,negative
2184,2235,also it comes with very useful applications like iphoto that it is the best photo application i have ever had,31,43,applications,positive
2185,2235,also it comes with very useful applications like iphoto that it is the best photo application i have ever had,49,55,iphoto,positive
2186,2235,also it comes with very useful applications like iphoto that it is the best photo application i have ever had,76,93,photo application,positive
2187,1182,"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",41,45,Word,negative
2188,2455,"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",39,53,17 ince screen,neutral
2189,2455,"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",115,121,screen,positive
2190,1213,Summary: They played games with me for the warranty period.,43,58,warranty period,negative
2191,1924,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",116,118,HD,negative
2192,1924,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",349,356,drivers,negative
2193,1924,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",83,97,Windows update,neutral
2194,2171,I can have both OSX and Windows XP running at the same time!,16,19,OSX,positive
2195,2171,I can have both OSX and Windows XP running at the same time!,24,34,Windows XP,positive
2196,552,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",16,24,Features,neutral
2197,552,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",35,46,Performance,negative
2198,552,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",54,66,Battery Life,positive
2199,552,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",79,84,Price,negative
2200,552,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",85,90,Value,negative
2201,733,Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,74,81,windows,negative
2202,2242,The graphics are stunning.,4,12,graphics,positive
2203,2085,"(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",91,97,system,positive
2204,543,after much effort and 10 days ASUS replaced itThe WiFi is very weak.,50,54,WiFi,negative
2205,925,You can call HP and they want you to buy more software to fix it.,46,54,software,neutral
2206,1771,It is easy to navigate and update programs.,27,42,update programs,neutral
2207,1771,It is easy to navigate and update programs.,14,22,navigate,positive
2208,2258,", Applications respond immediately (not like the tired MS applications).",2,14,Applications,positive
2209,2258,", Applications respond immediately (not like the tired MS applications).",55,70,MS applications,negative
2210,1960,"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.",102,118,Customer Service,positive
2211,2223,"The only drawback for me is how dirty the screen gets, and rather quickly too.",42,48,screen,negative
2212,23,"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",43,48,carry,positive
2213,23,"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",112,118,weight,positive
2214,2711,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",50,62,applications,positive
2215,2711,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",82,90,programs,neutral
2216,2711,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",67,80,Internet tabs,positive
2217,1606,I also did not like the loud noises it made or how the bottom of the computer would get really hot.,29,35,noises,negative
2218,1606,I also did not like the loud noises it made or how the bottom of the computer would get really hot.,55,77,bottom of the computer,negative
2219,1018,I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,84,101,repair technician,positive
2220,2728,defective software.,10,18,software,negative
2221,1964,This computer was so challenging to carry and handle.,36,41,carry,negative
2222,1964,This computer was so challenging to carry and handle.,46,52,handle,negative
2223,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,0,5,Cords,negative
2224,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,31,36,power,negative
2225,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,69,79,headphones,negative
2226,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,80,83,mic,negative
2227,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,89,107,network connection,negative
2228,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,138,143,setup,negative
2229,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,42,47,cords,negative
2230,2808,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,149,154,cords,negative
2231,775,Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,56,68,power supply,negative
2232,2424,It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,45,55,Core2 Quad,neutral
2233,1689,It is good to know that I can mobilize without having to worry about the battery life.,73,85,battery life,positive
2234,1078,"The screen is nice, side view angles are pretty good.",4,10,screen,positive
2235,1492,"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",18,24,screen,positive
2236,1492,"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",246,252,screen,positive
2237,808,3 weeks went by and the computer keeps crashing and will not open any applications.,70,82,applications,neutral
2238,1472,Not to mention sometimes the whole charger unit will decide not to work entirely.,35,47,charger unit,negative
2239,1038,"Looks nice, but has a horribly cheap feel.",37,41,feel,negative
2240,1038,"Looks nice, but has a horribly cheap feel.",0,5,Looks,positive
2241,544,"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",39,46,signals,positive
2242,544,"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",103,109,signal,negative
2243,1959,"The feel of this is better than the Toshiba, too.",4,8,feel,positive
2244,315,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,125,132,quality,positive
2245,2573,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",15,21,memory,neutral
2246,2573,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",44,61,Windows 7 Starter,neutral
2247,2573,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",65,75,Win 7 Home,neutral
2248,2573,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",84,88,runs,positive
2249,1996,"I am not sure if it was the drive itself, however;",28,33,drive,neutral
2250,1600,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",41,46,edges,negative
2251,1600,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",113,126,incase shells,positive
2252,719,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",23,31,keyboard,positive
2253,719,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",73,79,weight,positive
2254,719,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",14,17,use,positive
2255,141,"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",48,56,shipping,negative
2256,141,"Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!",77,90,repair center,neutral
2257,1255,I should have checked this before I installed my applications.,49,61,applications,neutral
