index,id,sentence,from,to,aspect,polarity
7834,polusa_v1_115852361_-1_16_Donald Trump_65_70,"The actor known for his famous Bill Clinton impersonation -- and Trump -- left ""SNL"" in 2009.",65,70,Trump,neutral
7835,polusa_v1_115852361_-1_16_Donald Trump_65_70,"The actor known for his famous Bill Clinton impersonation -- and Trump -- left ""SNL"" in 2009.",31,43,Bill Clinton,neutral
7836,polusa_v1_115864969_-1_3_Moon_5_8,"To his supporters, South Korean President Moon Jae-in is a master negotiator who's fixing decades of bad nuclear diplomacy with North Korea.",3,6,his,positive
7837,polusa_v1_4802670_-1_4_First lady Melania Trump_1_4,"Her husband, President Donald Trump, meanwhile, has an unfavorable rating at 56%, with just 41% having a favorable opinion.",0,3,Her,negative
7838,polusa_v1_79081882_-1_3_Schiff_0_22,Adam Schiff (D-Calif.) says.,0,22,Adam Schiff (D-Calif.),neutral
7839,allsides_4622_1935_13_Obama_218_223,"Republicans, who saw their own approval ratings fall further in 2013, have also picked up the refrain of income inequality in recent months, though they have cast the widening gap between rich and poor as a symptom of Obama's economic policies.",218,223,Obama,negative
7840,allsides_763_309_11_Qs_14_16,Didn't answer Qs about his future.,14,16,Qs,neutral
7841,allsides_5448_2324_23_Pritzker spokeswoman Susan Anderson_1_4,"""She left its board in 1994, seven years before the bank failed.",1,4,She,neutral
7842,polusa_v1_79089654_-1_90_Cruz_54_58,"“It’s in the bag,” said financier Toby Neugebauer, a Cruz megadonor, in a long monologue of a voicemail.",53,57,Cruz,neutral
7843,allsides_4159_1732_5_House Speaker John Boehner_180_206,"Lawmakers on both sides have for weeks been clamoring for Obama to articulate a clear plan for dealing with the threat from the terrorist organization, and top Republicans such as House Speaker John Boehner said it was good the president has now done so.",180,206,House Speaker John Boehner,neutral
7844,polusa_v1_38964181_-1_5_MSNBC's Joy Reid_5_8,But she was unable to explain blogposts from a decade ago that mocked gay people and individuals who were allegedly gay.,4,7,she,negative
7845,polusa_v1_55154511_-1_4_Brown_5_7,"But, he wrote, he imagined ""it would be a comfort to be able to consider the options afforded by this bill.",5,7,he,neutral
7846,allsides_6086_2613_18_Obama_46_51,"‘Big Storm’ “We have to take this seriously,” Obama said of what he called “a serious and big storm.”",46,51,Obama,neutral
7847,allsides_2_1_18_-FBI Director James Comey_201_206,Trump’s insistence on Friday that the FBI and the Justice Department had “politicized the sacred investigative process in favor of Democrats” also undermines the reason his own White House claimed for Comey’s firing in the first place.,201,206,Comey,negative
7848,allsides_2756_1123_27_Mr. Emwazi_33_43,"British officials have said that Mr. Emwazi was on a list of potential terror suspects since 2009, but that they were unable to prevent him from traveling to Syria in 2013.",33,43,Mr. Emwazi,negative
7849,allsides_281_114_34_Mulvaney_4_12,Mr. Mulvaney’s appointment was met with opposition by consumer groups.,4,12,Mulvaney,negative
7850,allsides_5882_2522_16_Speaker John A. Boehner_8_10,Instead he tried to reach a much more modest deal to avoid a fiscal crisis by extending the expiring tax cuts for incomes under $1 million.,8,10,he,positive
7851,allsides_5153_2179_4_Attorney General Eric Holder_26_28,"The attorney general said he's ""mandated"" that certain low-level offenders ""who have no ties to large-scale organizations, gangs, or cartels"" will not be charged with offenses that impose stiff mandatory minimum sentences.",26,28,he,neutral
7852,allsides_359_145_56_Mr. Kelley_40_50,"After firing from outside the building, Mr. Kelley entered the church, and fired his weapon from side to side as he paced through the room, the sheriff said.",40,50,Mr. Kelley,negative
7853,allsides_2478_1008_13_Marco Rubio_63_68,"“This person, we don’t know who that is, but they Photoshopped Marco’s face onto somebody else.",63,68,Marco,neutral
7854,polusa_v1_4632973_-1_16_President Sauli Niinisto_0_2,He is running as an independent with no association to the conservative National Coalition Party that he earlier chaired.,0,2,He,neutral
7855,allsides_2310_939_21_Mr. Sanders_168_179,"In New York, where candidates traditionally compete with one another to align themselves with Israel’s interests, it was startling to see a major Democratic candidate, Mr. Sanders, unapologetically challenge the actions of the Israeli government and call for evenhanded treatment of Palestinians.",168,179,Mr. Sanders,positive
7856,polusa_v1_55111393_-1_13_Jerry Brown_141_146,"Though total spending has still grown since 2011, advocates for a variety of social services programs have frequently been disappointed that Brown refuses to go along with plans to fully restore some of the services cut during the depths of the recession.",141,146,Brown,negative
7857,polusa_v1_4469875_-1_16_Los Angeles County Sheriff’s Deputy Kelvin Moody_0_6,"Moody says the officer opened fire, striking the woman.",0,5,Moody,neutral
7858,polusa_v1_55164856_-1_34_Donald Trump's_76_81,"In responding to allegations of Russian efforts to influence the election, Trump has never utilized what might have been a middle-ground approach — condemning foreign interference while contending that it did not cost Hillary Clinton the election.",75,80,Trump,negative
7859,allsides_3589_1481_29_Mr. Kitzhaber_41_54,"In the statement released by his office, Mr. Kitzhaber said he would be exonerated.",41,54,Mr. Kitzhaber,neutral
7860,polusa_v1_115904338_-1_10_Eric Greitens_1_9,Greitens spokesman Parker Briden says it's a long-established fact that the governor's office has the ability to hire attorneys.,0,8,Greitens,neutral
7861,allsides_4899_2062_4_President Obama_4_6,"But he pledged to ""grind it out"" over the weeks and months ahead to ensure the law's success and prove its Republican critics wrong.",4,6,he,positive
7862,polusa_v1_4542491_-1_4_Murphy_4_10,Tim Murphy of Pennsylvania and Shannon Edwards.,4,10,Murphy,neutral
7863,polusa_v1_55406066_-1_13_Apple Chief Executive Officer Tim Cook_34_40,"Apple stock dropped sharply after Cook's Jan. 2 letter to investors, and remains down by about 31 percent from its October peak.",34,40,Cook's,negative
7864,allsides_2895_1182_28_Mr. Trump_32_41,"At 2:30, the appointed hour for Mr. Trump to speak, a candidate appeared and the crowd parted to reveal. ...",32,41,Mr. Trump,neutral
7865,polusa_v1_18183045_-1_60_Dennis_28_34,"""There is much to implicate Dennis Oland in this crime,"" Justice Morrison said.",28,34,Dennis,negative
7866,allsides_2363_959_28_Sanders_101_108,"And the state appeared to have a record voter turnout, similar to others that have helped keep alive Sanders’ insurgent campaign.",101,108,Sanders,positive
7867,allsides_2486_1012_154_Clinton_5_7,"""And he wants to have a new system that would be quite challenging because you would have to give up the insurance you have now, and it would cost a lot of money.",5,7,he,negative
7868,polusa_v1_4674275_-1_7_John Conyers III_137_148,"""
The report from the LA County District Attorney's Office concludes that ""a misdemeanor domestic battery could not be proven"" but shows Conyers III was in a fight with his girlfriend last February that ended with her sustaining a stab wound to her arm that required stitches.",137,148,Conyers III,negative
7869,allsides_2395_972_59_McConnell_238_247,"To replace Scalia, Obama will need to persuade at least 14 Republican senators to join Democrats to break an inevitable filibuster and at least five Republican senators to vote with Democrats for confirmation — but first somehow persuade McConnell to back off from his absolutist position against even giving the nominee a hearing.",238,247,McConnell,negative
7870,allsides_3981_1653_11_Frein_20_25,The dogged hunt for Frein ended Thursday night when U.S. Marshals arrested him in an airport hangar during a routine sweep near Buck Hill.,75,78,him,negative
7871,allsides_3981_1653_11_Frein_20_25,The dogged hunt for Frein ended Thursday night when U.S. Marshals arrested him in an airport hangar during a routine sweep near Buck Hill.,20,25,Frein,negative
7872,allsides_2327_946_57_Clinton_56_63,"He'll leave for Rome immediately after his debate with Clinton on April 14 for a conference on social, economic and environmental issues.",55,62,Clinton,neutral
7873,allsides_1247_498_14_French President Francois Hollande_0_34,"French President Francois Hollande told reporters that the suspect — identified only as 39-year-old Mohamed R. — was ""trying to kill or at the very least create a dramatic event.""",0,34,French President Francois Hollande,neutral
7874,allsides_2502_1019_4_Chris Christie_0_2,He was also facing the prospect of being left out of the group that will take the stage at the Republican debate on Saturday because of his poor showings in the Iowa caucuses last week and in New Hampshire on Tuesday.,0,2,He,negative
7875,allsides_6352_2733_7_Obama_39_48,"A few hours later, in Rochester, N.H., Mr. Obama drew cheers with an energetic defense of the Affordable Care Act, his signature legislative achievement that critics have derisively called “Obamacare.”",39,48,Mr. Obama,positive
7876,allsides_850_343_13_His Son_79_84,"The latest revelations have reportedly caused turmoil in the White House, with Trump raging at the media and different factions within the administration blaming each other for the controversy.",79,84,Trump,negative
7877,polusa_v1_38913623_-1_11_Edith Windsor_137_150,"On 6 June, barely a month after the president’s announcement, Judge Barbara Jones of the southern district of New York ruled in favor of Edith Windsor, whose case against Doma focused on the estate taxes she was forced to pay after the death of her wife, Thea Spyer, a burden a straight widow would have avoided.",137,150,Edith Windsor,positive
7878,polusa_v1_38913623_-1_11_Edith Windsor_137_150,"On 6 June, barely a month after the president’s announcement, Judge Barbara Jones of the southern district of New York ruled in favor of Edith Windsor, whose case against Doma focused on the estate taxes she was forced to pay after the death of her wife, Thea Spyer, a burden a straight widow would have avoided.",171,175,Doma,negative
7879,polusa_v1_38913623_-1_11_Edith Windsor_137_150,"On 6 June, barely a month after the president’s announcement, Judge Barbara Jones of the southern district of New York ruled in favor of Edith Windsor, whose case against Doma focused on the estate taxes she was forced to pay after the death of her wife, Thea Spyer, a burden a straight widow would have avoided.",62,118,Judge Barbara Jones of the southern district of New York,neutral
7880,allsides_3287_1352_2_Chris Christie_0_14,Chris Christie rocketed to national stardom as brazenly incautious.,0,14,Chris Christie,negative
7881,polusa_v1_52965353_-1_5_Mary Louise Kelly_75_92,Lindsey Graham On Why He Supports The National Emergency Declaration NPR's Mary Louise Kelly talks with Sen.,75,92,Mary Louise Kelly,neutral
7882,allsides_3739_1546_9_Police Commissioner William J. Bratton_118_120,"The officers returned fire, and the suspects fled on foot before carjacking a white Camaro that had two women inside, he said.",118,120,he,neutral
7883,allsides_225_91_1_former police officer Michael Slager of second-degree murder_20_80,"A judge convicted former police officer Michael Slager of second-degree murder and sentenced him to 20 years in prison Thursday for the 2015 killing of Walter Scott, an unarmed black motorist.",18,78,former police officer Michael Slager of second-degree murder,negative
7884,allsides_5780_2477_11_Durbin_0_18,"Dick Durbin, D-Ill., after LaPierre argued that more background checks would merely subject ""law-abiding people"" to more taxes and fees and hassle without going after ""bad guys.""",0,18,"Dick Durbin, D-Ill",neutral
7885,"allsides_5924_2538_26_""Senate Majority Leader Reid_238_244","""I have made it very clear, I have told anyone that will listen -- including everyone in the White House, including the president -- that I am not going to be part of having Social Security as part of these talks relating to this deficit,"" Reid told reporters earlier.",238,244,""" Reid",neutral
7886,polusa_v1_4206620_-1_17_Donald Trump_30_35,"After their private meeting, Trump suggested he accepted Putin's denials over his own intelligence community's conclusions that Russia interfered in the 2016 election by hacking Democrats and pushing fake news about Democratic nominee Hillary Clinton.",29,34,Trump,negative
7887,polusa_v1_4347824_-1_3_Kathy Griffin Attacks Melania Trump: ‘Feckless Complicit Piece of Sh*t’_6_11,Mrs. Trump’s spokesperson Stephanie Grisham released a statement in which the Slovenian-born former model asked Congress to work together to end the legal loophole in immigration law that prevents child border crossers from remaining with their parents in federal detention after illegally crossing into the United States.,5,10,Trump,neutral
7888,polusa_v1_4256142_-1_32_Former AG Alberto Gonzales_107_115,"""At the end of the day, the president can decide what the law is, and the courts are there to check him,"" Gonzales said.",106,114,Gonzales,neutral
7889,polusa_v1_79062927_-1_0_Bill O'Reilly_0_13,Bill O'Reilly to interview Donald Trump during Super Bowl pre-game show,0,13,Bill O'Reilly,neutral
7890,allsides_2533_1032_3_Clinton_0_7,"Clinton, a former secretary of state, and Sanders, a self-described democratic socialist U.S. senator from Vermont, both came in at roughly 50 percent with 95 percent of the state's precincts reporting results.",0,7,Clinton,neutral
7891,polusa_v1_4027342_-1_8_Mr. Wheeler_30_41,"Like the president he serves, Mr. Wheeler displays little concern for climate change and its epochal challenges.",30,41,Mr. Wheeler,negative
7892,allsides_3886_1611_20_Iranian President Hassan Rouhani_38_45,U.S.-Iran relations have warmed since Rouhani took office last year and the thaw has extended to the nuclear negotiations.,38,45,Rouhani,positive
7893,"polusa_v1_59528947_-1_3_"" Grennes_8_15","Michael Grennes, the department's public information officer.",8,15,Grennes,neutral
7894,allsides_2420_983_27_Sanders_0_7,Sanders also pledged to change deportation policy.,0,7,Sanders,neutral
7895,allsides_4752_1997_11_the former National Security Agency contractor Edward J. Snowden_52_63,"In an interview with The New York Times in October, Mr. Snowden said he had given all of the documents he downloaded to journalists and kept no additional copies.",52,63,Mr. Snowden,neutral
7896,polusa_v1_4992730_-1_2_New Zealand Prime Minister Jacinda Ardern_8_49,(CNN) New Zealand Prime Minister Jacinda Ardern turned heads at Buckingham Palace on Thursday night by wearing a traditional Maori korowai cloak to a state banquet of world leaders.,6,47,New Zealand Prime Minister Jacinda Ardern,positive
7897,polusa_v1_39104210_-1_151_Ann_0_3,She won’t allow me to watch Fox News any more – we got rid of our cable.,0,3,She,neutral
7898,polusa_v1_4278187_-1_2_Epsy_369_373,"CLOSE Secretary of State Delbert Hosemann on new Vote in Honor of a Soldier program Geoff Pender
A polling precinct at the Hanging Moss Road Church of Christ in north Jackson (Photo: Harold Gater)
WASHINGTON – Voters in Mississippi headed to the polls Tuesday in the Senate runoff election between Republican incumbent Cindy Hyde-Smith and Democratic challenger Mike Epsy.",367,371,Epsy,neutral
7899,polusa_v1_18276000_-1_8_North Wales Police's crime commissioner Arfon Jones_1_9,"Mr Jones made the announcement in Harlech because the area ""has become something of a hotspot"", he said.",0,8,Mr Jones,neutral
7900,allsides_501_198_13_Mr. Kim_25_32,The war of words between Mr. Kim and Mr. Trump about the North’s advancing nuclear program has also added to tensions and uncertainty in the region.,25,32,Mr. Kim,negative
7901,polusa_v1_113848997_-1_6_Thirty-year-old Quentin Smith_31_36,A public defender represented Smith during his initial appearance Tuesday in Franklin County Municipal Court and didn't object to him being jailed without bail.,30,35,Smith,negative
7902,polusa_v1_115898500_-1_23_Washington-based Saudi dissident Ali AlAhmed_67_74,A researcher with internet watchdog Citizen Lab recently reviewed AlAhmed's emails and confirmed they were malicious — although he stopped short of drawing a link between the different messages or blaming anyone for the hacking campaign.,66,73,AlAhmed,negative
7903,allsides_2796_1141_18_Bush_117_121,"In the coming days, the campaign hopes to regain lost ground, and strengthen its overall message by concentrating on Bush's record as Florida governor where he cut state budgets and issued tax cuts.",117,121,Bush,positive
7904,allsides_5789_2480_11_Palin_27_32,"Fox installed equipment in Palin's Wasilla, Alaska, home to make her regular appearances easier.",27,32,Palin,neutral
7905,allsides_4221_1759_3_Obama_67_72,Bobby Jindal said he was filing a lawsuit on Wednesday against the Obama administration over alleged manipulation of grant money to force states to accept Common Core as their school standards.,67,72,Obama,negative
7906,allsides_2817_1149_55_Mr. Sanders_102_113,"Robert Borosage, a director of the Campaign for America’s Future, a liberal advocacy group, said that Mr. Sanders’s ability to raise money by positioning himself as an outsider reminded him of President Obama’s 2008 campaign, which received millions of dollars in small contributions.",102,113,Mr. Sanders,positive
7907,polusa_v1_79066931_-1_10_Schmidt_48_55,"The speculation began in earnest in July, when Schmidt, who served as chief strategist to John McCain’s 2008 presidential campaign, abruptly stepped down as vice chairman of public affairs at the PR firm Edelman after eight years on the job.",47,54,Schmidt,negative
7908,allsides_3822_1581_12_EST Former Vice President Dick Cheney_31_33,"“I’d do it again in a minute,” he declared.",31,33,he,neutral
7909,polusa_v1_55328997_-1_12_President Barack Obama_128_131,"President Barack Obama and Secretary of Defense Ash Carter participate in an Armed Forces Full Honor Review Farewell Tribute in his honor at Conmy Hall, Joint Base Myer-Henderson Hall in Arlington, Virginia on Jan. 4, 2017.",128,131,his,positive
7910,polusa_v1_4281534_-1_10_Donald Trump_91_93,"“We will all know soon whether or not a real deal, unlike those of the past, can happen!” he wrote.",90,92,he,neutral
7911,allsides_1550_624_37_Mr. McCain_298_346,"The statement was issued by incoming Senate Minority Leader Charles E. Schumer of New York and three members of the Senate Armed Services Committee: Chairman John McCain, Arizona Republican; Jack Reed of Rhode Island, the panel’s ranking Democrat; and Lindsey Graham, South Carolina Republican and a former presidential primary rival of Mr. Trump.",298,346,a former presidential primary rival of Mr. Trump,neutral
7912,allsides_2696_1096_9_Jeb Bush_127_130,"Most Trump supporters say their minds are made up, compared to about a quarter of voters who are supporting someone other than him.",127,130,him,neutral
7913,polusa_v1_38944533_-1_19_Emma_1_4,"She said: “We are the 20% affordable, aren’t we?",0,3,She,neutral
7914,allsides_6145_2639_0_Romney_0_6,Romney offers powerful alternative to apologizing for America,0,6,Romney,positive
7915,allsides_6392_2753_6_company President Dan Cathy_220_225,"The letter from Nunnelee and fellow Republicans states that they are ""bewildered"" that local politicians in Boston, Chicago, New York and San Francisco have said the company was unwelcome in their communities because of Cathy's stance.",220,225,Cathy,negative
7916,allsides_4584_1919_9_Biden_29_32,"His gaffes alone should sink him, and there'll only be more to come if he runs.",29,32,him,negative
7917,polusa_v1_131734640_-1_35_the one Facebook co-founder Chris Hughes_53_93,"Lowrey’s book is not detailed policy proposal, like the one Facebook co-founder Chris Hughes put forward in his own UBI book, Fair Shot.",52,92,the one Facebook co-founder Chris Hughes,neutral
7918,allsides_4394_1834_2_Obama_32_47,"Here we are six years later and President Obama is set to announce new, major regulations on power plants in the name of climate change.",32,47,President Obama,positive
7919,allsides_2273_923_4_Kasich_127_138,"While Trump has more than 75 percent of the 1,237 delegates he needs to clinch the nomination, he must still beat Ted Cruz and John Kasich in the upcoming primaries, most crucially Indiana and California.",127,138,John Kasich,neutral
7920,allsides_2273_923_4_Kasich_127_138,"While Trump has more than 75 percent of the 1,237 delegates he needs to clinch the nomination, he must still beat Ted Cruz and John Kasich in the upcoming primaries, most crucially Indiana and California.",118,122,Cruz,neutral
7921,allsides_3934_1633_23_Mr. Obama_35_44,"On Tuesday evening, Mr. Xi invited Mr. Obama to dinner at his official residence, telling his guest he hoped they had laid the foundation for a collaborative relationship — or, as he more metaphorically put it, “A pool begins with many drops of water.”",35,44,Mr. Obama,positive
7922,polusa_v1_4142098_-1_16_Texas A&M spokeswoman Amy Smith_0_32,"Texas A&M spokeswoman Amy Smith said in a statement that the school appreciated Perry’s ""long-term commitment to his alma mater and to the state in general"" but added, ""we were surprised that he weighed in on the university student body election and respectfully disagree with his assessment.""",0,31,Texas A&M spokeswoman Amy Smith,neutral
7923,polusa_v1_113894184_-1_26_Wolf_0_5,"Wolf said in an interview with NPR's ""Fresh Air"" in May that she ""wouldn't change a word"" of her performance.",0,4,Wolf,neutral
7924,polusa_v1_115890001_-1_0_President Donald Trump_12_17,The Latest: Trump says he's committed to protecting life,12,17,Trump,positive
7925,polusa_v1_4392584_-1_25_Pelosi_0_13,"Nancy Pelosi said to you, “The fact is, you do not have the votes in the House.”",0,12,Nancy Pelosi,neutral
7926,allsides_276_111_24_Conyers_127_134,"“Zero tolerance means consequences,” Pelosi said in a statement Sunday, noting that she asked for an ethics investigation into Conyers and that he “agreed to step aside” as ranking member on the committee.",127,134,Conyers,negative
7927,polusa_v1_4309632_-1_27_Michael Ian Black_0_17,"Michael Ian Black’s forthcoming book aimed at “rethinking masculinity,” is entitled “A Better Man,” and is scheduled for release in fall 2019.",0,17,Michael Ian Black,positive
7928,polusa_v1_4311653_-1_11_Brexit_100_106,"Imposed at Chequers, May’s plans triggered the resignations of foreign secretary Boris Johnson and Brexit secretary David Davis, the latter of whom remarked: “We’re giving too much away too easily, and that’s a dangerous strategy at this time.”",99,105,Brexit,neutral
7929,allsides_119_48_25_Trump_81_86,"When you look at what’s happened in Colorado as an example, it’s a local thing,” Trump told CBS Boston in February 2017.",81,86,Trump,neutral
7930,allsides_3162_1298_22_Rick Perry_0_5,"Perry called the case ""outrageous,"" and his attorneys pushed to have the indictment dismissed.",0,5,Perry,neutral
7931,allsides_4661_1953_26_Martin Bashir_29_32,“And far more Americans view him as a strong leader rather than as a bully.”,29,32,him,positive
7932,polusa_v1_39031820_-1_3_Gillian_1_8,Gillian Troughton’s selection will be seen as a victory for Labour moderates.,0,7,Gillian,positive
7933,allsides_668_268_26_Arpaio_0_6,Arpaio should not have been pardoned.,0,6,Arpaio,negative
7934,allsides_2326_945_1_Mr. Trump_156_161,"COLORADO SPRINGS — Senator Ted Cruz captured a majority of Colorado’s delegates to the Republican National Convention on Friday, outmaneuvering Donald J. Trump, whose lack of an organized national campaign once again allowed Mr. Cruz to gain at his expense.",154,159,Trump,negative
7935,polusa_v1_4344006_-1_3_Queen_140_145,"The incident is reported to have taken place by Black Rod’s Garden, adjacent to the Sovereign’s Gate to the Houses of Parlaiment which the Queen used Wednesday morning to make her address in the House of Lords for the state opening of Parliament.
advertisement
The arrest took place just yards away from a number of other such arrests that have taken place in recent months, and the Palace Yard gate where Islamist killer Khalid Masood stabbed police officer Keith Palmer in March.",139,144,Queen,neutral
7936,polusa_v1_4577781_-1_12_Joe Biden_48_53,The RealClearPolitics polling average also gave Biden a substantial lead for the Democratic nomination.,48,53,Biden,positive
7937,allsides_5682_2431_1_Bob Woodward_228_240,"Another member of the Washington political media stepped forward Thursday to claim he was threatened by the Obama White House, shortly after the White House denied reports that an adviser threatened famed Watergate journalist Bob Woodward.",226,238,Bob Woodward,positive
7938,allsides_233_94_23_Mr. Trump_34_43,"If that is not enough to persuade Mr. Trump to change his mind, he should listen to the advice of his own secretary of defense, James Mattis.",34,43,Mr. Trump,negative
7939,allsides_5490_2342_23_Tsarnaev_73_81,Patrick told NBC on Sunday that surveillance video clearly puts Dzhokhar Tsarnaev at the scene of the attack.,73,81,Tsarnaev,negative
7940,polusa_v1_17977391_-1_15_Miss Hutchinson's_2_5,"""She did not present evidence in her defence and disputes the allegations and version of events presented in the UAE.""",1,4,She,negative
7941,polusa_v1_55377849_-1_9_philanthropist George Soros_95_100,"The recommended top posts for the #soros hashtag on Instagram on Thursday included a photo of Soros with the caption, “I am the devil,” and a cartoon suggesting that Soros and other targets of the explosive devices were themselves behind the bombs, a “false flag” conspiracy theory that gained traction online before the arrest of a Florida man on Friday.",94,99,Soros,negative
7942,polusa_v1_3917928_-1_20_WheelHouse Coworking founding partner Craig Loeber_79_85,"“There is not a one-size-fits-all space layout that works best for everyone,” Loeber said.",78,84,Loeber,neutral
7943,allsides_1616_652_3_Nikki Haley_44_49,"The choice is surprising, not least because Haley only reluctantly and belatedly endorsed Trump in the general election.",44,49,Haley,negative
7944,allsides_6128_2631_10_Mitt Romney_0_6,"Romney campaign adviser Ed Gillespie said Romney will handle the expected attack by doing what he did in the first debate “ ""He's going to talk about his agenda,” Gillespie said on Fox.",0,6,Romney,positive
7945,polusa_v1_18200058_-1_10_Abdul_61_66,She and her parents had previously gone to the police about Abdul's harassing and threatening behaviour.,60,65,Abdul,negative
7946,polusa_v1_18231197_-1_0_Cern_0_4,Cern plans even larger hadron collider for physics search,0,4,Cern,neutral
7947,polusa_v1_5107701_-1_11_President Trump_0_6,Trump walked away from the Hanoi summit empty-handed last week after refusing to lift the sanctions.,0,5,Trump,negative
7948,allsides_1357_545_1_Gen. Michael T. Flynn — national security adviser to then-President-elect Trump —_52_57,"Donald Trump’s national security adviser, Michael Flynn, may be in a lot of trouble.",50,55,Flynn,negative
7949,polusa_v1_113872897_-1_8_Bernie Sanders_16_23,"It is a right,"" Sanders wrote.",16,23,Sanders,neutral
7950,polusa_v1_115982099_-1_38_Gabe Fleisher of St. Louis_80_88,"""It seemed like the Woodbury County Democrats scooped the de Blasio campaign,"" Fleisher said.",79,87,Fleisher,neutral
7951,allsides_3998_1661_2_Jeb Bush_2_10,"— Jeb Bush is “moving forward” on a potential 2016 White House run and it appears more likely he’ll enter the Republican race, according to his son who’s running for office in Texas.",2,10,Jeb Bush,positive
7952,allsides_795_321_15_Clinton_87_90,And Sanders had told reporters last week that the president “clearly has confidence in him or he would not be attorney general.”,87,90,him,positive
7953,polusa_v1_3988566_-1_4_Ms. Snider_19_22,"Her peers selected her as her class representative, she said.",19,22,her,positive
7954,allsides_274_111_15_Pelosi_101_107,Amid a torrent of criticism from progressive activists — and as Republicans called her a hypocrite — Pelosi tried to limit any fallout.,101,107,Pelosi,negative
7955,allsides_6009_2578_23_Mubarak_146_153,That exclusion will guarantee Morsi the loyalty of the powerful but hated police force which had abandoned the streets for more than a year after Mubarak's ouster by a popular uprising motivated in large part by the human rights violations of the police and the notorious security services.,146,153,Mubarak,negative
7956,allsides_2544_1036_1_Marco Rubio_78_89,The intentional winner of the Fox News Republican debate Thursday night was Marco Rubio.,76,87,Marco Rubio,positive
7957,allsides_1440_581_19_the George W. Bush administration_0_2,"It replaced the pardon attorney with a prisoners rights advocate, and encouraged thousands of federal prisoners who’d been sentenced under now-obsolete laws or policies to apply to get their sentences reduced to current levels.",0,2,It,neutral
7958,polusa_v1_38957453_-1_13_Former prime minister John Howard_1_3,He said the Liberal party was increasingly “a bit of a closed shop” in terms of candidates.,0,2,He,neutral
7959,polusa_v1_113897141_-1_3_Spanberger_8_18,"Abigail Spanberger, a former CIA officer and a freshman Democrat from Virginia, is introducing a bill to strengthen protections for U.S. telecom systems from foreign influence by companies like Huawei and establish a national strategy for securing next-generation infrastructure.",8,18,Spanberger,positive
7960,allsides_2117_862_23_Elliott_0_3,"Ali's father, Cassius Clay Sr., a painter, was an active member of the congregation before his death decades ago. He painted a mural of Jesus' baptism that still hangs behind the pulpit.",0,3,Ali,positive
7961,polusa_v1_4355788_-1_8_Perrot_96_102,"On January 4, police were called to a sidewalk in Lawrence after a bystander saw the woman and Perrot lying on the ground.",95,101,Perrot,neutral
7962,polusa_v1_52883065_-1_13_Politico cybersecurity reporter Eric Geller_0_12,ERIC GELLER: Thank you for having me.,0,11,ERIC GELLER,neutral
7963,polusa_v1_4418850_-1_38_Austin_19_25,"March 2
6:55 a.m.
Austin police receive reports of an explosion and find a critically-injured House.",18,24,Austin,neutral
7964,allsides_3795_1571_16_Obama_31_33,"""I think they made a mistake,"" he said.",31,33,he,neutral
7965,allsides_5990_2569_8_U.S. ambassador to the United Nations Susan Rice_24_28,"(VIDEO: McCain: 'Clear' Rice was 'incorrect') ""In the course of the meeting, we explained that the talking points provided by the intelligence community, and the initial assessment upon which they were based, were incorrect in a key respect: there was no protest or demonstration in Benghazi,"" Rice said.",24,28,Rice,negative
7966,polusa_v1_55396786_-1_24_Sessions_44_53,Lindsey Graham (R-South Carolina) applauded Sessions' move on Twitter.,44,53,Sessions',positive
7967,allsides_3568_1472_40_Andrew Cuomo_0_2,He conceded then that “we have not yet proven . . . that Albany writ large can be trusted.”,0,2,He,neutral
7968,allsides_2682_1092_6_Obama_0_9,Mr. Obama also issued a strong and timely challenge to Congress to approve a new legal authorization for the military campaign that was launched in August 2014.,0,9,Mr. Obama,positive
7969,allsides_5502_2347_5_Rodriguez_78_87,"Considering the role that preachers have in American communities and the work Rodriguez has been engaged in, his perspective on this front is important.",78,87,Rodriguez,positive
7970,polusa_v1_38922774_-1_20_Trump_44_49,"Former president Jimmy Carter told Fox News Trump “made a mistake” with the tweet that made no mention of McCain’s military and political service, adding on the MSNBC that the subsequent official statement was “still not as enthusiastic as it should be”.",44,49,Trump,negative
7971,allsides_1100_440_1_former National Security Advisor Michael Flynn_186_232,WASHINGTON – Former Acting Attorney General Sally Yates testified Monday before a Senate subcommittee about her efforts to warn the Trump administration of misinformation put forth by former National Security Advisor Michael Flynn.,184,230,former National Security Advisor Michael Flynn,negative
7972,polusa_v1_4195024_-1_22_Mitt Romney_9_11,Although he found Rep.,9,11,he,neutral
7973,allsides_975_391_3_James Comey_84_95,"The president attacked the fired FBI director again Sunday tweeting, ""I believe the James Comey leaks will be far more prevalent than anyone ever thought possible.",84,95,James Comey,negative
7974,polusa_v1_4392312_-1_4_Rao Anwar_1_6,Anwar went into hiding after an investigation found him guilty of murdering model Naqeebullah Mehsud in what it deemed was a staged shootout.,0,5,Anwar,negative
7975,allsides_3739_1546_18_Police Commissioner William J. Bratton_181_192,"Shortly after the shooting, investigators were notified that a man had arrived at NewYork-Presbyterian Hospital/Columbia University Medical Center with a gunshot wound to his back, Mr. Bratton said.",181,192,Mr. Bratton,neutral
7976,polusa_v1_116916522_-1_7_President Trump_10_15,"Related: Trump threatens China with new $100 billion tariff plan
The market is fragile as China and the United States exchange threats on tariffs.",9,14,Trump,negative
